person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,ID
95000.0,3,0.0,3,2,17000,0,0.18,1,15,29231
72000.0,3,5.0,1,3,16500,0,0.23,1,11,29237
53000.0,1,9.0,4,1,9600,0,0.18,1,10,22074
40000.0,2,5.0,4,2,8000,0,0.2,1,3,4209
89000.0,1,10.0,1,1,3000,0,0.03,1,6,25539
54000.0,3,4.0,4,3,8000,0,0.15,2,5,22987
69000.0,2,2.0,4,4,25000,1,0.36,2,5,24649
59200.0,3,4.0,5,2,15000,0,0.25,1,7,27096
56000.0,2,3.0,2,1,15000,0,0.27,1,2,8156
79000.0,2,0.0,5,1,9000,0,0.11,1,4,12066
83000.0,2,0.0,1,3,13000,0,0.16,1,14,31089
55000.0,2,8.0,4,2,15000,0,0.27,1,3,7820
82000.0,1,8.0,2,3,25000,0,0.3,2,3,12477
150000.0,2,9.0,4,2,20000,0,0.13,1,4,16256
38000.0,3,6.0,2,2,10000,0,0.26,1,4,10672
49861.0,3,2.0,4,3,25000,1,0.5,2,7,17848
48000.0,2,0.0,5,3,12000,0,0.25,1,3,6032
54000.0,3,1.0,2,3,7000,0,0.13,2,2,7961
33996.0,3,0.0,3,4,5000,1,0.15,2,2,4911
36000.0,1,3.0,1,2,8000,0,0.22,1,10,19734
54000.0,2,6.0,4,3,5000,1,0.09,1,12,31925
65000.0,3,4.0,3,2,15000,0,0.23,1,4,15370
33600.0,3,9.0,5,4,6000,1,0.18,2,2,6417
38000.0,2,8.0,4,3,8000,0,0.21,2,6,19934
50000.0,2,1.0,3,1,8000,0,0.16,1,6,28613
30000.0,2,3.0,4,2,1750,0,0.06,1,4,2088
54000.0,3,0.0,5,4,5000,1,0.09,1,8,20985
26496.0,3,1.0,5,3,2000,0,0.08,1,4,1820
85500.0,3,1.0,2,3,17000,0,0.2,2,2,1153
41000.0,2,3.0,3,1,10000,0,0.24,1,8,20422
35004.0,3,3.0,3,1,5000,0,0.14,1,2,4839
20004.0,3,0.0,1,2,5000,0,0.25,1,14,31990
85332.0,3,3.0,1,3,14000,0,0.16,1,7,26205
63504.0,3,0.0,4,2,3500,0,0.06,1,10,19664
40000.0,3,3.0,4,1,10000,0,0.25,1,2,17154
19200.0,3,2.0,5,6,4000,1,0.21,1,11,31893
65000.0,3,7.0,4,2,3600,0,0.06,1,3,3592
31500.0,3,2.0,1,2,3500,0,0.11,1,6,19626
87000.0,3,5.0,5,3,20000,0,0.23,1,4,787
20400.0,3,0.0,4,3,3900,0,0.19,2,6,19938
37000.0,2,3.0,3,2,3000,0,0.08,1,7,19815
45400.0,3,4.0,3,2,15000,1,0.33,1,6,26749
50000.0,2,0.0,5,1,6400,0,0.13,1,4,6620
60000.0,3,12.0,3,1,5000,0,0.08,1,5,20976
60000.0,3,4.0,5,2,25000,1,0.42,1,16,29021
65000.0,3,10.0,5,1,24000,1,0.37,1,2,419
53700.0,3,1.0,4,4,29850,1,0.56,2,28,32143
52000.0,2,4.0,4,2,14675,0,0.28,1,7,28960
44000.0,3,0.0,4,6,13000,1,0.3,2,3,13637
22800.0,3,0.0,4,1,1500,0,0.07,1,16,31547
70000.0,2,0.0,4,4,8000,0,0.11,1,3,16786
35000.0,3,1.0,2,3,5700,0,0.16,1,3,6034
95000.0,3,4.0,3,1,2400,0,0.03,1,3,2164
112224.0,2,5.0,2,1,25000,0,0.22,1,13,31453
58000.0,2,5.0,2,1,3150,0,0.05,1,4,8525
64000.0,2,20.0,5,5,6800,1,0.11,2,12,30751
22000.0,3,1.0,4,1,4800,0,0.22,1,2,4366
47000.0,2,5.0,3,1,6000,0,0.13,1,15,29975
62500.0,3,6.0,5,2,4000,0,0.06,1,3,4034
46700.0,2,5.0,4,2,7200,0,0.15,1,6,21174
23000.0,3,4.713608562691132,4,2,6000,0,0.26,1,5,21371
30000.0,3,1.0,4,3,2500,1,0.08,2,8,19158
112260.0,3,5.0,2,4,30000,0,0.27,1,10,17777
33000.0,3,1.0,5,2,5000,0,0.15,1,4,4793
114000.0,2,22.0,5,2,19000,0,0.17,1,12,31455
190000.0,2,15.0,5,3,24000,0,0.13,1,6,28680
57000.0,1,4.68741837178929,4,4,15000,0,0.26,1,16,30344
47000.0,3,8.0,1,5,15000,1,0.32,1,4,14831
54000.0,3,2.0,5,2,12000,0,0.22,1,2,2748
57000.0,2,8.0,1,4,14000,0,0.25,1,4,8308
75000.0,2,6.0,4,1,10500,0,0.14,1,9,24580
64000.0,2,3.0,2,1,10200,0,0.16,1,5,27776
35004.0,2,6.0,4,1,18225,1,0.52,1,3,3081
42994.0,1,7.0,2,4,7675,0,0.18,1,8,20645
72000.0,3,4.0,5,3,7800,0,0.11,2,8,22710
41000.0,2,7.0,1,1,6000,0,0.15,1,8,20415
60000.0,3,3.0,4,1,7000,0,0.12,1,2,7082
150000.0,2,11.0,4,1,15000,0,0.1,1,9,27486
118000.0,2,3.0,3,1,10000,0,0.08,1,6,26784
66348.0,3,0.0,1,5,7000,1,0.11,1,4,7163
42000.0,3,3.0,5,4,6000,1,0.14,1,4,6575
82000.0,2,3.0,4,4,25000,0,0.3,1,5,25118
50000.0,2,7.0,2,1,3000,0,0.06,1,4,6468
55000.0,3,9.0,5,2,12000,0,0.22,1,15,29477
95000.0,1,12.0,4,2,5000,0,0.05,1,16,31265
95000.0,2,17.0,4,2,15000,0,0.16,1,10,25921
115000.0,2,10.0,1,3,5600,0,0.05,2,8,26727
48279.0,1,7.0,1,3,4800,0,0.1,1,13,30034
50000.0,3,3.0,5,3,14475,0,0.29,2,6,26381
90000.0,2,3.0,4,1,14500,0,0.16,1,10,25642
90000.0,2,19.0,5,3,5000,0,0.06,1,7,25653
55000.0,2,5.0,2,4,11100,0,0.2,1,2,7824
58000.0,3,3.0,3,2,1800,0,0.03,1,2,1727
50000.0,2,4.0,2,2,2100,0,0.04,1,6,21543
58000.0,3,0.0,5,2,14400,0,0.25,1,8,27817
95004.0,3,1.0,5,2,12000,0,0.13,1,5,25520
20000.0,3,0.0,4,6,5000,1,0.25,1,9,23091
71500.0,2,2.0,2,1,15000,0,0.21,1,8,24189
32004.0,3,0.0,5,1,3000,0,0.09,1,2,2574
48000.0,2,1.0,2,2,3500,1,0.07,1,3,7667
69000.0,2,2.0,1,4,25500,1,0.37,1,5,24489
100000.0,3,0.0,5,3,15000,0,0.15,2,2,1850
92000.0,2,11.0,1,1,12000,0,0.13,1,8,25774
55000.0,2,3.0,4,2,5000,0,0.09,1,14,30267
22800.0,2,5.0,3,1,2000,0,0.09,1,3,841
93000.0,2,10.0,5,2,6000,0,0.06,1,3,13521
75000.0,3,11.0,1,4,6000,0,0.08,2,9,21770
75000.0,3,2.0,2,1,14000,0,0.19,1,5,28378
60000.0,2,3.0,3,3,30000,0,0.5,2,3,16785
29000.0,3,1.0,1,3,13475,1,0.46,2,4,2200
93000.0,3,6.0,2,3,10000,0,0.11,1,2,11867
38400.0,3,8.0,4,1,4200,0,0.11,1,4,17218
80000.0,2,5.0,3,1,12000,0,0.15,1,9,24949
48000.0,2,4.0,4,1,5000,0,0.1,1,7,21324
33852.0,3,4.0,2,2,17000,1,0.5,1,9,18523
30000.0,3,3.0,3,1,13000,1,0.43,1,10,19113
55000.0,2,1.0,4,2,5225,0,0.1,1,4,7834
135000.0,2,8.0,1,1,5225,0,0.04,1,3,15422
78000.0,2,0.0,4,1,10000,0,0.13,1,2,11938
62364.0,3,2.0,2,2,10000,0,0.16,1,2,11495
28000.0,1,3.0,1,1,7600,0,0.27,1,10,18739
35004.0,2,3.0,4,3,16000,0,0.46,2,9,19578
30000.0,3,1.0,2,3,4800,0,0.16,1,8,20350
45000.0,3,0.0,4,1,3600,0,0.08,1,4,3563
154000.0,2,9.0,5,2,12000,0,0.08,1,3,15686
48000.0,3,7.0,3,2,7200,0,0.15,1,2,8054
66000.0,3,2.0,1,1,12000,0,0.18,1,4,12715
54996.0,1,4.0,2,2,10000,0,0.18,1,4,7776
28000.0,3,15.0,2,1,8000,0,0.29,1,11,30408
47484.0,2,0.0,2,2,5325,0,0.11,1,4,5924
66500.0,1,4.0,1,1,12000,0,0.18,1,8,23737
14400.0,3,0.0,5,2,7200,1,0.5,1,4,7983
41000.0,3,17.0,4,3,3000,0,0.07,2,7,25354
105000.0,2,6.0,2,2,25000,0,0.24,1,3,14360
57000.0,3,5.0,3,1,6000,0,0.11,1,3,6695
30000.0,3,0.0,4,2,2000,0,0.07,1,2,1824
15000.0,3,6.0,4,1,6000,1,0.4,1,3,6104
100000.0,2,7.0,4,3,15000,0,0.15,1,5,26281
49500.0,2,3.0,5,2,10000,0,0.2,1,6,21492
41500.0,3,3.0,4,4,11000,1,0.27,2,5,19742
28000.0,3,0.0,5,2,3000,0,0.11,1,4,12635
82000.0,2,5.0,3,4,5000,0,0.06,2,3,12486
44000.0,1,8.0,3,4,9000,0,0.2,2,2,5180
40000.0,3,1.0,4,2,1000,0,0.03,1,3,1395
141000.0,2,1.0,1,1,8000,0,0.06,1,9,27351
38000.0,3,3.0,3,3,3000,0,0.08,2,10,19297
61000.0,2,1.0,5,2,8000,0,0.13,1,2,9307
56136.0,3,12.0,1,5,19000,1,0.34,2,5,18398
45000.0,3,12.0,2,1,12000,0,0.27,1,10,25106
33996.0,3,0.0,3,2,5000,0,0.15,1,3,4802
56000.0,2,0.0,4,2,8000,0,0.14,1,4,8199
32000.0,3,10.0,4,4,9250,1,0.29,1,7,23596
32640.0,3,5.0,2,2,2000,1,0.06,1,2,1904
130000.0,2,7.0,5,1,6000,0,0.05,1,3,15324
40000.0,3,4.0,2,1,12500,1,0.31,1,2,13295
58000.0,3,4.0,3,3,5000,0,0.09,1,2,5449
82000.0,3,5.0,4,3,6000,0,0.07,1,3,6909
60000.0,3,2.0,4,4,18000,1,0.3,2,2,1022
80196.0,1,2.0,3,2,30000,0,0.37,1,3,16105
192000.0,2,8.0,4,2,20000,0,0.1,1,9,17923
130000.0,3,0.0,4,3,4550,0,0.04,2,4,16295
25000.0,3,6.0,3,1,2000,0,0.08,1,4,1812
107000.0,3,27.0,1,2,10000,0,0.09,1,20,32215
46000.0,3,2.0,4,4,13000,1,0.28,2,15,31936
39000.0,3,0.0,4,4,3000,1,0.08,2,4,2643
154000.0,2,5.0,4,2,12400,0,0.08,1,4,15687
122004.0,2,7.0,2,2,11200,0,0.09,1,3,15124
67150.0,2,5.0,4,4,10000,1,0.13,1,2,17307
45000.0,3,3.0,4,3,10000,0,0.22,2,3,10909
29400.0,2,0.0,4,2,12000,1,0.41,1,4,3112
42000.0,3,3.0,2,1,6000,0,0.14,1,2,6466
30000.0,3,0.0,4,4,5500,1,0.18,2,7,21198
40000.0,3,3.0,4,2,14150,1,0.35,1,5,28439
90000.0,3,0.0,1,1,7200,0,0.08,1,5,22442
75000.0,1,5.0,1,4,12500,0,0.17,2,3,11674
65000.0,3,3.0,4,1,20000,1,0.31,1,5,18254
112200.0,3,11.0,4,3,7000,0,0.06,2,7,21953
37000.0,3,2.0,4,2,3000,0,0.08,1,2,2597
45792.0,3,3.0,5,2,17000,1,0.37,1,2,1125
65200.0,2,7.0,5,1,7000,0,0.11,1,7,28048
85000.0,2,2.0,4,1,10000,0,0.12,1,10,25378
110000.0,2,8.0,5,1,5500,0,0.05,1,2,14541
49000.0,3,4.0,5,1,3000,0,0.06,1,13,29460
34000.0,2,6.0,2,1,5000,0,0.15,1,3,2764
45000.0,2,2.0,4,2,9200,0,0.2,1,4,16335
32004.0,3,2.0,3,4,8700,1,0.27,1,10,23418
117996.0,2,4.0,5,1,16000,0,0.14,1,10,26782
70000.0,3,6.0,3,2,5000,0,0.07,1,5,21026
55000.0,3,1.0,2,1,7500,0,0.14,1,2,8343
190000.0,2,15.0,4,3,24000,0,0.13,1,10,17935
35000.0,3,0.0,2,1,12000,1,0.34,1,6,24984
27000.0,3,2.0,4,5,5000,1,0.19,2,2,9298
75000.0,2,8.0,4,1,15000,0,0.2,1,2,11646
48000.0,3,4.0,2,3,2500,0,0.05,1,4,2383
63000.0,3,5.0,3,4,10000,0,0.16,2,7,27951
24500.0,3,3.0,5,1,4500,0,0.18,1,2,4196
100000.0,2,9.0,5,1,3000,0,0.03,1,11,31361
86000.0,3,4.0,2,3,1600,0,0.02,2,9,26960
35004.0,1,7.0,2,2,4000,0,0.11,1,10,19577
42000.0,3,3.0,5,2,8800,0,0.21,1,5,20828
71000.0,3,7.0,3,1,11300,0,0.16,1,3,16434
31000.0,1,0.0,1,1,2500,0,0.08,1,9,26206
28000.0,3,6.0,1,1,4000,0,0.14,1,3,3768
54000.0,2,12.0,4,1,15000,1,0.28,1,5,28665
85000.0,3,1.0,4,1,18500,1,0.18,1,7,28605
94800.0,2,4.0,1,1,7400,0,0.08,1,16,31263
60000.0,2,5.0,3,1,8000,0,0.13,1,6,22943
75000.0,2,6.0,3,2,5000,0,0.07,1,8,24505
41000.0,3,0.0,2,1,8400,0,0.2,1,2,9625
73000.0,3,7.0,5,3,2500,0,0.03,2,8,27933
44000.0,2,0.0,2,3,12000,1,0.27,2,6,21741
12000.0,3,2.0,4,2,3200,1,0.27,1,7,19525
41000.0,2,4.0,5,1,7000,0,0.17,1,3,4500
20400.0,3,0.0,3,1,4800,0,0.24,1,2,4360
48000.0,2,1.0,5,1,6000,0,0.13,1,10,21384
30000.0,2,4.0,4,4,10000,1,0.33,2,2,3200
98000.0,3,3.0,1,1,4000,0,0.04,1,2,4088
84000.0,3,5.0,1,1,7200,0,0.09,1,2,8118
225000.0,3,9.0,1,2,7500,0,0.01,1,13,31909
120000.0,2,8.0,5,1,5000,0,0.04,1,9,26873
61615.0,2,4.0,4,2,13000,0,0.21,1,3,17339
32400.0,2,2.0,5,1,4800,0,0.15,1,4,2489
43000.0,3,12.0,5,4,13600,1,0.32,2,12,31293
56900.0,2,9.0,3,1,25000,0,0.44,1,3,8267
32000.0,1,1.0,4,1,2100,0,0.07,1,5,26087
88000.0,3,1.0,1,4,23000,1,0.26,1,2,487
51000.0,2,2.0,5,1,12000,0,0.24,1,4,7028
85000.0,2,4.0,2,1,3000,0,0.04,1,3,12741
51996.0,3,13.0,1,4,20000,1,0.38,2,5,18216
76800.0,2,3.0,5,1,6000,0,0.08,1,4,11853
21600.0,2,4.441265060240964,3,3,4000,0,0.19,1,2,745
80000.0,3,3.0,3,1,20000,0,0.25,1,9,18296
69000.0,2,4.0,2,3,4500,1,0.07,2,2,11499
44400.0,3,5.0,1,4,15000,1,0.34,2,5,26710
64000.0,3,1.0,1,1,18000,0,0.28,1,7,18449
79000.0,2,6.0,3,3,14000,0,0.18,2,3,12073
4200.0,3,3.0,3,5,2750,1,0.65,1,3,15964
82000.0,2,2.0,4,1,20000,0,0.24,1,4,12505
54000.0,3,7.0,1,2,15550,0,0.29,1,4,17401
43200.0,3,7.0,4,3,5000,0,0.12,2,3,4997
44000.0,3,1.0,4,4,8000,1,0.18,1,2,16093
120000.0,3,1.0,1,3,17500,0,0.15,2,8,18513
53000.0,3,1.0,4,1,11000,0,0.21,1,9,19750
28800.0,3,0.0,4,1,1500,0,0.05,1,3,1555
50000.0,1,4.0,1,1,4800,0,0.1,1,3,6616
64000.0,3,3.0,1,4,16000,1,0.25,2,4,1314
44500.0,2,2.0,5,1,10000,0,0.22,1,10,28154
45996.0,3,4.0,5,1,18000,1,0.39,1,9,18432
98000.0,2,14.0,2,2,9000,1,0.09,1,5,26546
45000.0,3,7.0,1,2,6000,0,0.13,1,2,6515
69000.0,2,6.0,5,4,10000,1,0.14,2,2,11520
38400.0,2,3.0,5,3,15000,0,0.39,1,5,20018
86000.0,2,12.0,3,1,15600,0,0.18,1,7,25426
72000.0,2,3.0,2,1,8400,0,0.12,1,2,11114
45900.0,3,2.0,2,3,10000,0,0.22,2,19,32388
225000.0,2,3.0,3,1,28000,0,0.11,1,5,17803
55000.0,3,3.0,1,2,10000,0,0.18,1,13,30849
77000.0,2,8.0,4,1,14000,0,0.18,1,3,11889
96000.0,2,15.0,5,1,6000,0,0.06,1,16,31291
59600.0,3,8.0,4,1,10000,0,0.17,1,3,11365
37000.0,3,2.0,2,2,2600,0,0.07,1,7,25755
74000.0,3,4.0,1,1,5050,0,0.07,1,4,17414
101000.0,3,0.0,1,1,16000,0,0.16,1,9,27628
63000.0,1,5.0,1,7,20500,1,0.33,2,8,23912
41000.0,3,6.0,3,3,4500,0,0.11,1,4,4233
35100.0,3,0.0,5,3,1000,0,0.03,1,2,1377
19200.0,2,3.0,5,4,1400,1,0.07,2,6,28608
60000.0,2,6.0,5,2,3950,0,0.07,1,4,16041
81600.0,3,10.0,4,4,8000,1,0.08,2,3,9520
52000.0,2,25.0,5,1,1500,0,0.03,1,14,30204
145000.0,3,11.0,4,2,5000,0,0.03,1,7,21112
30857.0,3,6.0,1,3,3000,1,0.1,1,9,19268
79768.0,1,2.0,2,3,12000,0,0.15,2,4,12096
39000.0,3,4.0,5,5,15000,1,0.38,2,5,26734
31200.0,3,3.0,2,3,10000,1,0.32,1,10,23857
30720.0,2,3.0,1,2,2000,0,0.07,1,2,2204
78000.0,3,1.0,3,3,4350,1,0.06,1,6,20208
31000.0,2,7.0,4,1,6000,0,0.19,1,2,2239
40000.0,3,0.0,5,3,3600,0,0.09,2,7,19717
60000.0,3,2.0,5,2,3000,0,0.05,1,5,19449
24000.0,3,3.0,5,2,10000,1,0.42,1,4,10363
36000.0,1,0.0,2,3,2350,0,0.07,2,5,25470
37440.0,3,0.0,1,2,11000,0,0.29,1,2,3347
31000.0,2,9.0,2,3,15000,0,0.48,1,9,19115
45000.0,3,1.0,1,5,10000,1,0.22,1,2,11213
56000.0,3,6.0,4,1,5600,0,0.1,1,2,5986
54000.0,2,7.0,3,1,5000,0,0.09,1,4,7581
30000.0,3,1.0,5,2,5000,0,0.17,1,17,29792
38400.0,1,4.0,1,2,10000,0,0.26,1,8,20006
97000.0,3,3.0,2,3,21000,0,0.22,2,3,565
54516.0,3,4.713608562691132,1,2,6000,0,0.11,1,3,6655
18000.0,3,5.05688943263496,1,1,4500,1,0.25,1,4,4167
95000.0,2,2.0,5,1,24000,0,0.25,1,4,13619
44000.0,3,1.0,2,2,6000,0,0.14,1,4,6488
25000.0,1,5.0,4,3,10000,0,0.4,2,5,26882
35000.0,3,0.0,5,1,4800,0,0.14,1,2,4415
92000.0,3,4.68741837178929,5,4,20000,1,0.22,1,15,29175
35000.0,2,4.0,1,1,3825,0,0.11,1,4,2907
225000.0,2,12.0,4,2,12800,0,0.05,1,8,27713
57600.0,2,5.05688943263496,5,1,10000,0,0.17,1,4,8393
28000.0,1,1.0,2,3,7500,0,0.27,1,3,14680
27302.0,2,6.0,4,2,3725,0,0.14,1,2,1516
50000.0,3,1.0,5,2,6000,1,0.12,1,4,6693
60000.0,3,1.0,3,3,7200,0,0.12,2,12,30318
85000.0,3,2.0,1,1,28000,1,0.33,1,3,75
108000.0,2,7.0,5,3,4000,1,0.04,1,2,15009
48720.0,3,4.441265060240964,3,3,10000,0,0.21,1,4,11111
125375.0,3,0.0,4,3,12000,1,0.08,1,2,13207
64430.0,2,14.0,4,4,15000,1,0.2,2,12,31073
42000.0,3,2.0,3,2,12000,0,0.29,1,7,25067
47000.0,3,0.0,4,2,3000,0,0.06,1,7,19336
57240.0,3,3.0,1,1,9000,0,0.16,1,3,5113
86004.0,3,1.0,3,3,15000,0,0.17,1,4,16797
76800.0,2,9.0,5,4,15000,1,0.2,1,2,13136
55000.0,2,5.0,3,1,15000,0,0.27,1,6,22325
88000.0,3,3.0,1,4,9000,0,0.1,1,9,20793
34000.0,3,5.0,4,3,5500,0,0.16,1,17,29970
200000.0,3,0.0,3,3,16000,0,0.08,2,9,27667
45000.0,3,2.0,3,2,14500,1,0.32,1,4,14358
72000.0,3,7.0,2,3,7000,0,0.1,2,4,7161
18000.0,3,5.0,4,2,5375,1,0.3,1,9,21143
54000.0,2,7.0,5,1,3000,0,0.06,1,3,7689
52000.0,1,6.0,4,2,14000,0,0.27,1,10,21920
86000.0,2,5.0,3,3,14000,0,0.16,1,9,25420
56100.0,3,7.0,4,4,25000,1,0.38,1,4,203
60000.0,2,6.0,2,1,6000,0,0.1,1,3,8844
75000.0,2,5.0,3,2,5000,0,0.07,1,9,24651
50000.0,2,0.0,4,1,5000,0,0.1,1,9,21704
54000.0,2,13.0,4,2,12000,0,0.22,1,8,22143
45000.0,1,4.0,3,1,7000,0,0.16,1,3,5298
100000.0,3,0.0,5,2,2400,0,0.02,1,16,29396
160000.0,2,2.0,2,4,25000,0,0.16,2,2,392
145000.0,2,5.0,5,1,15000,0,0.1,1,15,31640
55000.0,3,5.0,4,3,8000,0,0.15,1,5,23007
70000.0,3,4.0,2,2,10000,0,0.14,1,4,11590
55000.0,2,1.0,2,2,10000,0,0.18,1,2,7926
140000.0,2,6.0,1,1,20000,0,0.14,1,3,15503
62400.0,2,2.0,1,3,12600,0,0.2,2,2,9550
25000.0,3,3.0,3,3,1600,0,0.06,1,3,15027
62800.0,3,3.0,3,3,16000,0,0.25,2,5,18612
50000.0,3,2.0,2,2,3000,0,0.06,1,9,28893
50400.0,2,5.0,4,2,12000,0,0.24,1,4,6951
49000.0,2,1.0,2,3,7000,1,0.14,1,4,7876
225000.0,2,6.0,4,2,15000,0,0.06,1,15,29007
29000.0,3,0.0,4,4,2500,1,0.09,2,27,32186
48000.0,2,5.05688943263496,4,1,4500,0,0.09,1,2,6098
75000.0,2,7.0,1,1,10200,0,0.14,1,3,16721
45996.0,3,0.0,4,4,11000,1,0.24,2,7,19748
31000.0,2,4.0,1,2,10000,0,0.32,1,4,2245
31000.0,3,2.0,1,3,10000,1,0.32,1,2,10503
130000.0,2,3.0,5,2,5000,0,0.04,1,2,15298
66000.0,3,2.0,1,2,7000,0,0.11,1,3,7140
95950.0,3,2.0,3,2,17500,0,0.18,1,3,17290
103363.0,2,4.0,5,2,15000,0,0.15,1,8,26363
45000.0,1,0.0,2,2,6800,0,0.15,1,5,20983
57996.0,3,8.0,5,3,13000,0,0.22,2,7,25901
34000.0,3,0.0,3,2,4000,0,0.12,1,9,28363
46000.0,3,0.0,2,4,5975,1,0.13,2,2,6100
175000.0,2,7.0,5,2,30000,0,0.17,1,2,15790
31000.0,2,5.0,5,2,13000,1,0.42,1,8,19107
61300.0,1,1.0,2,4,9000,0,0.15,2,3,9362
33000.0,2,2.0,5,3,3000,0,0.09,2,3,2595
42000.0,3,6.0,5,3,7000,0,0.17,1,2,7839
31000.0,1,8.0,3,1,12000,0,0.39,1,3,2233
56000.0,3,3.0,5,2,8400,0,0.15,1,2,9665
84996.0,2,5.0,4,2,20000,0,0.24,1,5,25285
54000.0,2,9.0,3,3,16000,0,0.3,1,4,7661
65000.0,1,1.0,4,4,1800,0,0.03,1,9,23515
22000.0,2,1.0,2,2,5375,0,0.24,1,9,18330
21600.0,3,4.0,2,1,2500,0,0.12,1,3,2294
225000.0,1,6.0,1,2,12000,0,0.04,1,2,62
50000.0,1,5.0,5,4,15000,0,0.3,1,4,6473
48000.0,3,3.0,4,4,7500,0,0.16,2,12,31812
50793.0,3,6.0,3,1,5000,0,0.1,1,4,5292
80400.0,3,4.0,2,1,9000,0,0.11,1,4,17379
225000.0,3,5.0,5,5,25000,1,0.09,1,8,17775
51000.0,2,6.0,5,4,17500,1,0.34,2,2,16531
213000.0,2,6.0,2,2,35000,1,0.16,1,2,114
74000.0,3,1.0,2,3,3500,0,0.05,2,3,3246
24000.0,1,0.0,4,2,2500,0,0.1,1,4,15252
40000.0,3,1.0,2,2,7200,0,0.18,1,4,8037
80000.0,3,3.0,2,1,20000,0,0.25,1,9,28113
32400.0,3,9.0,4,3,4000,0,0.12,1,2,3825
42000.0,3,21.0,4,1,1000,1,0.02,1,14,29267
35000.0,1,12.0,3,1,2000,0,0.06,1,14,29524
65000.0,2,3.0,5,1,2000,0,0.03,1,7,23617
92000.0,2,5.0,1,1,6000,0,0.07,1,9,25789
99996.0,2,5.0,4,3,10000,0,0.1,2,3,13987
75000.0,2,3.0,1,1,18750,0,0.25,1,6,24477
124800.0,2,2.0,5,1,5000,0,0.04,1,3,15150
59000.0,3,3.0,2,1,6000,0,0.1,1,9,21649
26000.0,3,2.0,2,5,7750,1,0.3,1,3,17643
225000.0,2,3.0,2,2,25000,0,0.11,1,6,27691
59000.0,2,7.0,1,1,10000,0,0.17,1,7,22743
65000.0,3,7.0,4,2,14400,0,0.22,1,5,26328
54000.0,3,1.0,1,5,24000,1,0.44,2,8,18112
30600.0,3,0.0,5,2,6500,0,0.21,1,12,30199
55000.0,2,0.0,4,2,12500,0,0.23,1,3,8025
65000.0,3,0.0,4,2,20000,1,0.31,1,2,690
24720.0,3,5.0,5,1,5000,0,0.2,1,5,23134
44000.0,2,3.0,2,3,6400,0,0.15,1,10,28582
86000.0,2,6.0,2,2,25000,0,0.29,1,4,12971
29000.0,3,1.0,4,2,4000,1,0.14,1,3,3860
110000.0,2,5.0,3,2,16000,0,0.15,1,17,31435
225000.0,2,14.0,5,4,3750,1,0.01,2,10,17728
43860.0,3,6.0,1,2,5600,0,0.13,1,2,5963
80000.0,2,0.0,4,2,15500,0,0.19,1,3,12195
54383.0,3,5.0,4,4,25000,1,0.46,2,7,17862
68000.0,3,5.0,2,4,16000,0,0.24,1,5,18622
56000.0,3,4.0,4,1,5600,0,0.1,1,4,5985
45000.0,3,1.0,2,2,6000,0,0.13,1,8,21550
50000.0,3,2.0,2,1,12000,0,0.24,1,4,2713
32000.0,3,6.0,4,3,10800,1,0.34,1,5,28033
64000.0,3,3.0,5,1,9000,0,0.14,1,2,5148
26400.0,1,4.0,1,1,9600,0,0.36,1,2,14848
128000.0,2,7.0,5,4,18000,1,0.14,2,2,15480
24000.0,2,5.0,4,2,2000,0,0.08,1,7,18499
84000.0,2,12.0,4,2,20500,0,0.24,1,5,25242
28000.0,3,0.0,4,3,10000,1,0.36,2,7,28296
86004.0,2,16.0,5,1,8000,0,0.09,1,5,25440
40000.0,3,2.0,5,3,15000,1,0.38,2,3,14715
78301.0,2,6.0,5,1,17000,0,0.22,1,9,24826
85000.0,2,7.0,2,3,10400,0,0.12,2,6,25390
59000.0,3,1.0,4,4,18000,1,0.31,2,4,1019
31200.0,3,1.0,1,1,6400,0,0.21,1,3,7539
30000.0,3,0.0,2,3,6000,0,0.2,2,3,6255
81000.0,3,13.0,1,1,6225,0,0.08,1,7,21864
103000.0,2,7.0,1,4,15000,0,0.15,2,2,14270
37000.0,3,5.0,3,3,7500,0,0.2,1,6,22513
94976.0,2,5.0,5,2,20000,0,0.21,1,3,13607
35000.0,3,4.0,1,4,4000,0,0.11,2,2,3854
74000.0,2,9.0,2,2,1500,0,0.02,1,16,30864
22200.0,3,2.0,3,4,2500,1,0.11,1,4,2300
60000.0,2,5.0,1,2,20000,0,0.33,1,3,9192
40000.0,1,0.0,2,1,6000,0,0.15,1,3,12263
65000.0,3,7.0,2,3,12000,0,0.18,1,15,31113
52000.0,2,6.0,2,1,10000,0,0.19,1,5,21944
108000.0,3,1.0,3,4,8000,1,0.07,2,7,23290
71400.0,3,0.0,5,3,9600,0,0.13,2,9,28314
60000.0,3,0.0,5,2,7000,0,0.12,1,4,16375
54000.0,3,7.0,5,2,15550,0,0.29,1,4,15732
88000.0,2,3.0,4,2,6000,1,0.07,1,12,31345
38643.0,3,7.0,3,2,12000,1,0.31,1,8,25025
20008.0,3,2.0,2,2,10000,1,0.5,1,2,10336
70550.0,3,4.0,4,5,12000,1,0.14,1,3,13114
54000.0,3,6.0,3,2,20000,1,0.37,1,3,659
42000.0,2,3.0,2,1,11000,0,0.26,1,3,4769
47133.0,3,5.0,5,2,5100,0,0.11,1,7,23049
